# N = 1000
# h = 0.01
# t0 = 0
# tf = 10
# time, Sun, Earth
0             0             0             
0.01          0             0.06283185    
0.02          0             0.1254157     
0.03          0             0.1875044     
0.04          0             0.2488528     
0.05          0             0.309219      
0.06          0             0.3683646     
0.07          0             0.4260562     
0.08          0             0.4820663     
0.09          0             0.536174      
0.1           0             0.588166      
0.11          0             0.6378372     
0.12          0             0.6849921     
0.13          0             0.7294449     
0.14          0             0.7710207     
0.15          0             0.8095559     
0.16          0             0.844899      
0.17          0             0.8769111     
0.18          0             0.9054666     
0.19          0             0.9304536     
0.2           0             0.9517741     
0.21          0             0.9693448     
0.22          0             0.9830973     
0.23          0             0.9929779     
0.24          0             0.9989486     
0.25          0             1.000986      
0.26          0             0.9990843     
0.27          0             0.9932502     
0.28          0             0.983508      
0.29          0             0.9698967     
0.3           0             0.9524705     
0.31          0             0.9312986     
0.32          0             0.9064649     
0.33          0             0.8780677     
0.34          0             0.8462192     
0.35          0             0.8110451     
0.36          0             0.7726841     
0.37          0             0.7312874     
0.38          0             0.687018      
0.39          0             0.6400502     
0.4           0             0.5905687     
0.41          0             0.5387683     
0.42          0             0.4848524     
0.43          0             0.429033      
0.44          0             0.3715293     
0.45          0             0.3125672     
0.46          0             0.2523783     
0.47          0             0.1911988     
0.48          0             0.1292688     
0.49          0             0.06683158    
0.5           0             0.004132026   
0.51          0             -0.05858374   
0.52          0             -0.1210696    
0.53          0             -0.1830803    
0.54          0             -0.2443724    
0.55          0             -0.3047054    
0.56          0             -0.3638424    
0.57          0             -0.4215512    
0.58          0             -0.4776051    
0.59          0             -0.5317839    
0.6           0             -0.5838747    
0.61          0             -0.6336728    
0.62          0             -0.6809823    
0.63          0             -0.7256171    
0.64          0             -0.7674015    
0.65          0             -0.806171     
0.66          0             -0.8417728    
0.67          0             -0.8740664    
0.68          0             -0.9029245    
0.69          0             -0.928233     
0.7           0             -0.9498918    
0.71          0             -0.9678151    
0.72          0             -0.9819317    
0.73          0             -0.9921854    
0.74          0             -0.9985351    
0.75          0             -1.000955     
0.76          0             -0.9994353    
0.77          0             -0.9939808    
0.78          0             -0.9846124    
0.79          0             -0.9713663    
0.8           0             -0.9542939    
0.81          0             -0.9334618    
0.82          0             -0.9089514    
0.83          0             -0.8808588    
0.84          0             -0.849294     
0.85          0             -0.814381     
0.86          0             -0.7762568    
0.87          0             -0.7350714    
0.88          0             -0.6909868    
0.89          0             -0.6441765    
0.9           0             -0.5948248    
0.91          0             -0.5431262    
0.92          0             -0.4892844    
0.93          0             -0.4335117    
0.94          0             -0.376028     
0.95          0             -0.3170602    
0.96          0             -0.2568408    
0.97          0             -0.1956076    
0.98          0             -0.1336022    
0.99          0             -0.07106932   
1             0             -0.008255906  
1.01          0             0.0545901     
1.02          0             0.1172206     
1.03          0             0.1793883     
1.04          0             0.2408479     
1.05          0             0.3013568     
1.06          0             0.3606761     
1.07          0             0.4185718     
1.08          0             0.4748155     
1.09          0             0.5291853     
1.1           0             0.5814671     
1.11          0             0.6314545     
1.12          0             0.6789508     
1.13          0             0.7237688     
1.14          0             0.7657321     
1.15          0             0.8046757     
1.16          0             0.8404464     
1.17          0             0.8729037     
1.18          0             0.9019201     
1.19          0             0.927382      
1.2           0             0.9491895     
1.21          0             0.9672574     
1.22          0             0.9815152     
1.23          0             0.9919074     
1.24          0             0.9983938     
1.25          0             1.00095       
1.26          0             0.9995654     
1.27          0             0.9942475     
1.28          0             0.9850174     
1.29          0             0.9719123     
1.3           0             0.9549843     
1.31          0             0.9343008     
1.32          0             0.9099436     
1.33          0             0.8820093     
1.34          0             0.850608      
1.35          0             0.815864      
1.36          0             0.777914      
1.37          0             0.7369079     
1.38          0             0.6930069     
1.39          0             0.646384      
1.4           0             0.5972226     
1.41          0             0.545716      
1.42          0             0.4920667     
1.43          0             0.4364856     
1.44          0             0.3791909     
1.45          0             0.3204078     
1.46          0             0.260367      
1.47          0             0.1993042     
1.48          0             0.1374593     
1.49          0             0.07507487    
1.5           0             0.0123958     
1.51          0             -0.05033192   
1.52          0             -0.1128621    
1.53          0             -0.1749493    
1.54          0             -0.2363499    
1.55          0             -0.2968229    
1.56          0             -0.3561308    
1.57          0             -0.4140407    
1.58          0             -0.4703252    
1.59          0             -0.5247633    
1.6           0             -0.5771409    
1.61          0             -0.6272523    
1.62          0             -0.6749003    
1.63          0             -0.7198975    
1.64          0             -0.7620667    
1.65          0             -0.8012421    
1.66          0             -0.8372691    
1.67          0             -0.8700057    
1.68          0             -0.8993227    
1.69          0             -0.9251042    
1.7           0             -0.9472484    
1.71          0             -0.9656676    
1.72          0             -0.9802885    
1.73          0             -0.9910529    
1.74          0             -0.997918     
1.75          0             -1.000856     
1.76          0             -0.9998541    
1.77          0             -0.9949161    
1.78          0             -0.9860605    
1.79          0             -0.9733215    
1.8           0             -0.9567486    
1.81          0             -0.9364064    
1.82          0             -0.9123743    
1.83          0             -0.8847465    
1.84          0             -0.8536312    
1.85          0             -0.8191505    
1.86          0             -0.78144      
1.87          0             -0.7406478    
1.88          0             -0.6969344    
1.89          0             -0.6504719    
1.9           0             -0.6014431    
1.91          0             -0.5500414    
1.92          0             -0.4964691    
1.93          0             -0.4409376    
1.94          0             -0.3836658    
1.95          0             -0.3248798    
1.96          0             -0.2648113    
1.97          0             -0.2036975    
1.98          0             -0.1417796    
1.99          0             -0.07930195   
2             0             -0.01651125   
2.01          0             0.04634464    
2.02          0             0.1090176     
2.03          0             0.1712601     
2.04          0             0.2328266     
2.05          0             0.293474      
2.06          0             0.3529629     
2.07          0             0.4110588     
2.08          0             0.4675322     
2.09          0             0.5221606     
2.1           0             0.5747285     
2.11          0             0.6250288     
2.12          0             0.6728632     
2.13          0             0.7180433     
2.14          0             0.7603913     
2.15          0             0.7997407     
2.16          0             0.8359366     
2.17          0             0.8688368     
2.18          0             0.8983122     
2.19          0             0.9242473     
2.2           0             0.9465403     
2.21          0             0.9651041     
2.22          0             0.9798662     
2.23          0             0.9907693     
2.24          0             0.997771      
2.25          0             1.000844      
2.26          0             0.9999785     
2.27          0             0.995177      
2.28          0             0.9864597     
2.29          0             0.9738617     
2.3           0             0.9574332     
2.31          0             0.9372394     
2.32          0             0.9133604     
2.33          0             0.8858907     
2.34          0             0.854939      
2.35          0             0.8206273     
2.36          0             0.783091      
2.37          0             0.7424782     
2.38          0             0.6989487     
2.39          0             0.6526738     
2.4           0             0.6038358     
2.41          0             0.5526266     
2.42          0             0.4992476     
2.43          0             0.4439084     
2.44          0             0.3868267     
2.45          0             0.3282265     
2.46          0             0.2683379     
2.47          0             0.2073962     
2.48          0             0.1456404     
2.49          0             0.08331305    
2.5           0             0.02065873    
2.51          0             -0.04207667   
2.52          0             -0.1046469    
2.53          0             -0.1668065    
2.54          0             -0.2283114    
2.55          0             -0.2889201    
2.56          0             -0.3483949    
2.57          0             -0.406502     
2.58          0             -0.4630134    
2.59          0             -0.517707     
2.6           0             -0.5703679    
2.61          0             -0.620789     
2.62          0             -0.6687723    
2.63          0             -0.7141288    
2.64          0             -0.7566801    
2.65          0             -0.7962586    
2.66          0             -0.8327083    
2.67          0             -0.8658856    
2.68          0             -0.8956596    
2.69          0             -0.9219125    
2.7           0             -0.9445406    
2.71          0             -0.9634543    
2.72          0             -0.9785785    
2.73          0             -0.989853     
2.74          0             -0.9972329    
2.75          0             -1.000688     
2.76          0             -1.000205     
2.77          0             -0.9957836    
2.78          0             -0.9874415    
2.79          0             -0.9752105    
2.8           0             -0.9591382    
2.81          0             -0.9392872    
2.82          0             -0.915735     
2.83          0             -0.8885739    
2.84          0             -0.8579102    
2.85          0             -0.8238643    
2.86          0             -0.78657      
2.87          0             -0.7461738    
2.88          0             -0.7028346    
2.89          0             -0.656723     
2.9           0             -0.6080205    
2.91          0             -0.556919     
2.92          0             -0.50362      
2.93          0             -0.4483335    
2.94          0             -0.3912775    
2.95          0             -0.3326772    
2.96          0             -0.2727637    
2.97          0             -0.2117735    
2.98          0             -0.1499473    
2.99          0             -0.08752917   
3             0             -0.02476547   
3.01          0             0.03809601    
3.02          0             0.1008071     
3.03          0             0.1631202     
3.04          0             0.2247894     
3.05          0             0.2855712     
3.06          0             0.3452258     
3.07          0             0.4035178     
3.08          0             0.4602171     
3.09          0             0.5151003     
3.1           0             0.5679508     
3.11          0             0.6185605     
3.12          0             0.6667297     
3.13          0             0.7122689     
3.14          0             0.7549988     
3.15          0             0.7947512     
3.16          0             0.8313698     
3.17          0             0.8647108     
3.18          0             0.8946432     
3.19          0             0.9210496     
3.2           0             0.9438266     
3.21          0             0.9628851     
3.22          0             0.9781506     
3.23          0             0.9895637     
3.24          0             0.9970803     
3.25          0             1.000671      
3.26          0             1.000323      
3.27          0             0.9960388     
3.28          0             0.9878349     
3.29          0             0.9757448     
3.3           0             0.9598168     
3.31          0             0.9401141     
3.32          0             0.9167149     
3.33          0             0.8897119     
3.34          0             0.8592117     
3.35          0             0.8253348     
3.36          0             0.7882147     
3.37          0             0.747998      
3.38          0             0.7048428     
3.39          0             0.6589192     
3.4           0             0.6104079     
3.41          0             0.5594996     
3.42          0             0.5063944     
3.43          0             0.4513011     
3.44          0             0.3944362     
3.45          0             0.3360229     
3.46          0             0.2762906     
3.47          0             0.2154739     
3.48          0             0.1538116     
3.49          0             0.09154555    
3.5           0             0.02892025    
3.51          0             -0.03381856   
3.52          0             -0.09642464   
3.53          0             -0.1586523    
3.54          0             -0.2202573    
3.55          0             -0.2809977    
3.56          0             -0.3406353    
3.57          0             -0.3989357    
3.58          0             -0.45567      
3.59          0             -0.5106154    
3.6           0             -0.563556     
3.61          0             -0.6142836    
3.62          0             -0.6625988    
3.63          0             -0.7083115    
3.64          0             -0.7512419    
3.65          0             -0.7912209    
3.66          0             -0.8280909    
3.67          0             -0.8617067    
3.68          0             -0.8919355    
3.69          0             -0.918658     
3.7           0             -0.9417684    
3.71          0             -0.9611754    
3.72          0             -0.9768019    
3.73          0             -0.9885857    
3.74          0             -0.9964799    
3.75          0             -1.000452     
3.76          0             -1.000487     
3.77          0             -0.9965832    
3.78          0             -0.9887552    
3.79          0             -0.9770331    
3.8           0             -0.9614625    
3.81          0             -0.9421041    
3.82          0             -0.9190334    
3.83          0             -0.8923408    
