# N = 10000
# h = 0.001
# t0 = 0
# tf = 10
# time, Sun, Earth
2.245         -0.0001184341 -5.921763e-05 
2.246         -0.0001184341 -5.921763e-05 
2.247         -0.0001184341 -5.921763e-05 
2.248         -0.0001184341 -5.921763e-05 
2.249         -0.0001184341 -5.921763e-05 
2.25          -0.0001184341 -5.921763e-05 
2.251         -0.0001184341 -5.921763e-05 
2.252         -0.0001184341 -5.921763e-05 
2.253         -0.0001184341 -5.921763e-05 
2.254         -0.0001184341 -5.921763e-05 
2.255         -0.000118434  -5.921763e-05 
2.256         -0.000118434  -5.921763e-05 
2.257         -0.000118434  -5.921763e-05 
2.258         -0.000118434  -5.921763e-05 
2.259         -0.000118434  -5.921763e-05 
2.26          -0.000118434  -5.921763e-05 
2.261         -0.000118434  -5.921763e-05 
2.262         -0.000118434  -5.921763e-05 
2.263         -0.000118434  -5.921763e-05 
2.264         -0.000118434  -5.921763e-05 
2.265         -0.000118434  -5.921763e-05 
2.266         -0.000118434  -5.921763e-05 
2.267         -0.000118434  -5.921763e-05 
2.268         -0.000118434  -5.921763e-05 
2.269         -0.0001184339 -5.921763e-05 
2.27          -0.0001184339 -5.921763e-05 
2.271         -0.0001184339 -5.921763e-05 
2.272         -0.0001184339 -5.921763e-05 
2.273         -0.0001184339 -5.921763e-05 
2.274         -0.0001184339 -5.921763e-05 
2.275         -0.0001184339 -5.921763e-05 
2.276         -0.0001184339 -5.921763e-05 
2.277         -0.0001184339 -5.921763e-05 
2.278         -0.0001184339 -5.921763e-05 
2.279         -0.0001184339 -5.921763e-05 
2.28          -0.0001184339 -5.921763e-05 
2.281         -0.0001184339 -5.921763e-05 
2.282         -0.0001184339 -5.921763e-05 
2.283         -0.0001184338 -5.921763e-05 
2.284         -0.0001184338 -5.921763e-05 
2.285         -0.0001184338 -5.921763e-05 
2.286         -0.0001184338 -5.921763e-05 
2.287         -0.0001184338 -5.921763e-05 
2.288         -0.0001184338 -5.921763e-05 
2.289         -0.0001184338 -5.921763e-05 
2.29          -0.0001184338 -5.921763e-05 
2.291         -0.0001184338 -5.921763e-05 
2.292         -0.0001184338 -5.921763e-05 
2.293         -0.0001184338 -5.921763e-05 
2.294         -0.0001184338 -5.921763e-05 
2.295         -0.0001184338 -5.921763e-05 
2.296         -0.0001184338 -5.921763e-05 
2.297         -0.0001184337 -5.921763e-05 
2.298         -0.0001184337 -5.921763e-05 
2.299         -0.0001184337 -5.921763e-05 
2.3           -0.0001184337 -5.921763e-05 
2.301         -0.0001184337 -5.921763e-05 
2.302         -0.0001184337 -5.921763e-05 
2.303         -0.0001184337 -5.921763e-05 
2.304         -0.0001184337 -5.921763e-05 
2.305         -0.0001184337 -5.921763e-05 
2.306         -0.0001184337 -5.921763e-05 
2.307         -0.0001184337 -5.921763e-05 
2.308         -0.0001184337 -5.921763e-05 
2.309         -0.0001184337 -5.921763e-05 
2.31          -0.0001184337 -5.921763e-05 
2.311         -0.0001184336 -5.921763e-05 
2.312         -0.0001184336 -5.921763e-05 
2.313         -0.0001184336 -5.921763e-05 
2.314         -0.0001184336 -5.921763e-05 
2.315         -0.0001184336 -5.921763e-05 
2.316         -0.0001184336 -5.921763e-05 
2.317         -0.0001184336 -5.921763e-05 
2.318         -0.0001184336 -5.921763e-05 
2.319         -0.0001184336 -5.921763e-05 
2.32          -0.0001184336 -5.921763e-05 
2.321         -0.0001184336 -5.921763e-05 
2.322         -0.0001184336 -5.921763e-05 
2.323         -0.0001184336 -5.921763e-05 
2.324         -0.0001184336 -5.921763e-05 
2.325         -0.0001184336 -5.921763e-05 
2.326         -0.0001184335 -5.921763e-05 
2.327         -0.0001184335 -5.921763e-05 
2.328         -0.0001184335 -5.921763e-05 
2.329         -0.0001184335 -5.921763e-05 
2.33          -0.0001184335 -5.921763e-05 
2.331         -0.0001184335 -5.921763e-05 
2.332         -0.0001184335 -5.921763e-05 
2.333         -0.0001184335 -5.921763e-05 
2.334         -0.0001184335 -5.921763e-05 
2.335         -0.0001184335 -5.921763e-05 
2.336         -0.0001184335 -5.921763e-05 
2.337         -0.0001184335 -5.921763e-05 
2.338         -0.0001184335 -5.921763e-05 
2.339         -0.0001184335 -5.921763e-05 
2.34          -0.0001184335 -5.921763e-05 
2.341         -0.0001184335 -5.921763e-05 
2.342         -0.0001184334 -5.921763e-05 
2.343         -0.0001184334 -5.921763e-05 
2.344         -0.0001184334 -5.921763e-05 
2.345         -0.0001184334 -5.921763e-05 
2.346         -0.0001184334 -5.921763e-05 
2.347         -0.0001184334 -5.921763e-05 
2.348         -0.0001184334 -5.921763e-05 
2.349         -0.0001184334 -5.921763e-05 
2.35          -0.0001184334 -5.921763e-05 
2.351         -0.0001184334 -5.921763e-05 
2.352         -0.0001184334 -5.921763e-05 
2.353         -0.0001184334 -5.921763e-05 
2.354         -0.0001184334 -5.921763e-05 
2.355         -0.0001184334 -5.921763e-05 
2.356         -0.0001184334 -5.921763e-05 
2.357         -0.0001184334 -5.921763e-05 
2.358         -0.0001184334 -5.921763e-05 
2.359         -0.0001184333 -5.921763e-05 
2.36          -0.0001184333 -5.921763e-05 
2.361         -0.0001184333 -5.921763e-05 
2.362         -0.0001184333 -5.921763e-05 
2.363         -0.0001184333 -5.921763e-05 
2.364         -0.0001184333 -5.921763e-05 
2.365         -0.0001184333 -5.921763e-05 
2.366         -0.0001184333 -5.921763e-05 
2.367         -0.0001184333 -5.921763e-05 
2.368         -0.0001184333 -5.921763e-05 
2.369         -0.0001184333 -5.921763e-05 
2.37          -0.0001184333 -5.921763e-05 
2.371         -0.0001184333 -5.921763e-05 
2.372         -0.0001184333 -5.921763e-05 
2.373         -0.0001184333 -5.921763e-05 
2.374         -0.0001184333 -5.921763e-05 
2.375         -0.0001184333 -5.921763e-05 
2.376         -0.0001184333 -5.921763e-05 
2.377         -0.0001184332 -5.921763e-05 
2.378         -0.0001184332 -5.921763e-05 
2.379         -0.0001184332 -5.921763e-05 
2.38          -0.0001184332 -5.921763e-05 
2.381         -0.0001184332 -5.921763e-05 
2.382         -0.0001184332 -5.921763e-05 
2.383         -0.0001184332 -5.921763e-05 
2.384         -0.0001184332 -5.921763e-05 
2.385         -0.0001184332 -5.921763e-05 
2.386         -0.0001184332 -5.921763e-05 
2.387         -0.0001184332 -5.921763e-05 
2.388         -0.0001184332 -5.921763e-05 
2.389         -0.0001184332 -5.921763e-05 
2.39          -0.0001184332 -5.921763e-05 
2.391         -0.0001184332 -5.921763e-05 
2.392         -0.0001184332 -5.921763e-05 
2.393         -0.0001184332 -5.921763e-05 
2.394         -0.0001184332 -5.921763e-05 
2.395         -0.0001184332 -5.921763e-05 
2.396         -0.0001184332 -5.921763e-05 
2.397         -0.0001184332 -5.921763e-05 
2.398         -0.0001184331 -5.921763e-05 
2.399         -0.0001184331 -5.921763e-05 
2.4           -0.0001184331 -5.921763e-05 
2.401         -0.0001184331 -5.921763e-05 
2.402         -0.0001184331 -5.921763e-05 
2.403         -0.0001184331 -5.921763e-05 
2.404         -0.0001184331 -5.921763e-05 
2.405         -0.0001184331 -5.921763e-05 
2.406         -0.0001184331 -5.921763e-05 
2.407         -0.0001184331 -5.921763e-05 
2.408         -0.0001184331 -5.921763e-05 
2.409         -0.0001184331 -5.921763e-05 
2.41          -0.0001184331 -5.921763e-05 
2.411         -0.0001184331 -5.921763e-05 
2.412         -0.0001184331 -5.921763e-05 
2.413         -0.0001184331 -5.921763e-05 
2.414         -0.0001184331 -5.921763e-05 
2.415         -0.0001184331 -5.921763e-05 
2.416         -0.0001184331 -5.921763e-05 
2.417         -0.0001184331 -5.921763e-05 
2.418         -0.0001184331 -5.921763e-05 
2.419         -0.0001184331 -5.921763e-05 
2.42          -0.0001184331 -5.921763e-05 
2.421         -0.0001184331 -5.921763e-05 
2.422         -0.0001184331 -5.921763e-05 
2.423         -0.000118433  -5.921763e-05 
2.424         -0.000118433  -5.921763e-05 
2.425         -0.000118433  -5.921763e-05 
2.426         -0.000118433  -5.921763e-05 
2.427         -0.000118433  -5.921763e-05 
2.428         -0.000118433  -5.921763e-05 
2.429         -0.000118433  -5.921763e-05 
2.43          -0.000118433  -5.921763e-05 
2.431         -0.000118433  -5.921763e-05 
2.432         -0.000118433  -5.921763e-05 
2.433         -0.000118433  -5.921763e-05 
2.434         -0.000118433  -5.921763e-05 
2.435         -0.000118433  -5.921763e-05 
2.436         -0.000118433  -5.921763e-05 
2.437         -0.000118433  -5.921763e-05 
2.438         -0.000118433  -5.921763e-05 
2.439         -0.000118433  -5.921763e-05 
2.44          -0.000118433  -5.921763e-05 
2.441         -0.000118433  -5.921763e-05 
2.442         -0.000118433  -5.921763e-05 
2.443         -0.000118433  -5.921763e-05 
2.444         -0.000118433  -5.921763e-05 
2.445         -0.000118433  -5.921763e-05 
2.446         -0.000118433  -5.921763e-05 
2.447         -0.000118433  -5.921763e-05 
2.448         -0.000118433  -5.921763e-05 
2.449         -0.000118433  -5.921763e-05 
2.45          -0.000118433  -5.921763e-05 
2.451         -0.000118433  -5.921763e-05 
2.452         -0.000118433  -5.921763e-05 
2.453         -0.000118433  -5.921763e-05 
2.454         -0.000118433  -5.921763e-05 
2.455         -0.000118433  -5.921763e-05 
2.456         -0.000118433  -5.921763e-05 
2.457         -0.000118433  -5.921763e-05 
2.458         -0.000118433  -5.921763e-05 
2.459         -0.000118433  -5.921763e-05 
2.46          -0.000118433  -5.921763e-05 
2.461         -0.0001184329 -5.921763e-05 
2.462         -0.0001184329 -5.921763e-05 
2.463         -0.0001184329 -5.921763e-05 
2.464         -0.0001184329 -5.921763e-05 
2.465         -0.0001184329 -5.921763e-05 
2.466         -0.0001184329 -5.921763e-05 
2.467         -0.0001184329 -5.921763e-05 
2.468         -0.0001184329 -5.921763e-05 
2.469         -0.0001184329 -5.921763e-05 
2.47          -0.0001184329 -5.921763e-05 
2.471         -0.0001184329 -5.921763e-05 
2.472         -0.0001184329 -5.921763e-05 
2.473         -0.0001184329 -5.921763e-05 
2.474         -0.0001184329 -5.921763e-05 
2.475         -0.0001184329 -5.921763e-05 
2.476         -0.0001184329 -5.921763e-05 
2.477         -0.0001184329 -5.921763e-05 
2.478         -0.0001184329 -5.921763e-05 
2.479         -0.0001184329 -5.921763e-05 
2.48          -0.0001184329 -5.921763e-05 
2.481         -0.0001184329 -5.921763e-05 
2.482         -0.0001184329 -5.921763e-05 
2.483         -0.0001184329 -5.921763e-05 
2.484         -0.0001184329 -5.921763e-05 
2.485         -0.0001184329 -5.921763e-05 
2.486         -0.0001184329 -5.921763e-05 
2.487         -0.0001184329 -5.921763e-05 
2.488         -0.0001184329 -5.921763e-05 
2.489         -0.0001184329 -5.921763e-05 
2.49          -0.0001184329 -5.921763e-05 
2.491         -0.0001184329 -5.921763e-05 
2.492         -0.0001184329 -5.921763e-05 
2.493         -0.0001184329 -5.921763e-05 
2.494         -0.0001184329 -5.921763e-05 
2.495         -0.0001184329 -5.921763e-05 
2.496         -0.0001184329 -5.921763e-05 
2.497         -0.0001184329 -5.921763e-05 
2.498         -0.0001184329 -5.921763e-05 
2.499         -0.0001184329 -5.921763e-05 
2.5           -0.0001184329 -5.921763e-05 
2.501         -0.0001184329 -5.921763e-05 
2.502         -0.0001184329 -5.921763e-05 
2.503         -0.0001184329 -5.921763e-05 
2.504         -0.0001184329 -5.921763e-05 
2.505         -0.0001184329 -5.921763e-05 
2.506         -0.0001184329 -5.921763e-05 
2.507         -0.0001184329 -5.921763e-05 
2.508         -0.0001184329 -5.921763e-05 
2.509         -0.0001184329 -5.921763e-05 
2.51          -0.0001184329 -5.921763e-05 
2.511         -0.0001184329 -5.921763e-05 
2.512         -0.0001184329 -5.921763e-05 
2.513         -0.0001184329 -5.921763e-05 
2.514         -0.0001184329 -5.921763e-05 
2.515         -0.0001184329 -5.921763e-05 
2.516         -0.0001184329 -5.921763e-05 
2.517         -0.0001184329 -5.921763e-05 
2.518         -0.0001184329 -5.921763e-05 
2.519         -0.0001184329 -5.921763e-05 
2.52          -0.0001184329 -5.921763e-05 
2.521         -0.0001184329 -5.921763e-05 
2.522         -0.0001184329 -5.921763e-05 
2.523         -0.0001184329 -5.921763e-05 
2.524         -0.0001184329 -5.921763e-05 
2.525         -0.0001184329 -5.921763e-05 
2.526         -0.0001184329 -5.921763e-05 
2.527         -0.0001184329 -5.921763e-05 
2.528         -0.0001184329 -5.921763e-05 
2.529         -0.0001184329 -5.921763e-05 
2.53          -0.0001184329 -5.921763e-05 
2.531         -0.0001184329 -5.921763e-05 
2.532         -0.0001184329 -5.921763e-05 
2.533         -0.0001184329 -5.921763e-05 
2.534         -0.0001184329 -5.921763e-05 
2.535         -0.0001184329 -5.921763e-05 
2.536         -0.0001184329 -5.921763e-05 
2.537         -0.0001184329 -5.921763e-05 
2.538         -0.0001184329 -5.921763e-05 
2.539         -0.0001184329 -5.921763e-05 
2.54          -0.000118433  -5.921763e-05 
2.541         -0.000118433  -5.921763e-05 
2.542         -0.000118433  -5.921763e-05 
2.543         -0.000118433  -5.921763e-05 
2.544         -0.000118433  -5.921763e-05 
2.545         -0.000118433  -5.921763e-05 
2.546         -0.000118433  -5.921763e-05 
2.547         -0.000118433  -5.921763e-05 
2.548         -0.000118433  -5.921763e-05 
2.549         -0.000118433  -5.921763e-05 
2.55          -0.000118433  -5.921763e-05 
2.551         -0.000118433  -5.921763e-05 
2.552         -0.000118433  -5.921763e-05 
2.553         -0.000118433  -5.921763e-05 
2.554         -0.000118433  -5.921763e-05 
2.555         -0.000118433  -5.921763e-05 
2.556         -0.000118433  -5.921763e-05 
2.557         -0.000118433  -5.921763e-05 
2.558         -0.000118433  -5.921763e-05 
2.559         -0.000118433  -5.921763e-05 
2.56          -0.000118433  -5.921763e-05 
2.561         -0.000118433  -5.921763e-05 
2.562         -0.000118433  -5.921763e-05 
2.563         -0.000118433  -5.921763e-05 
2.564         -0.000118433  -5.921763e-05 
2.565         -0.000118433  -5.921763e-05 
2.566         -0.000118433  -5.921763e-05 
2.567         -0.000118433  -5.921763e-05 
2.568         -0.000118433  -5.921763e-05 
2.569         -0.000118433  -5.921763e-05 
2.57          -0.000118433  -5.921763e-05 
2.571         -0.000118433  -5.921763e-05 
2.572         -0.000118433  -5.921763e-05 
2.573         -0.000118433  -5.921763e-05 
2.574         -0.000118433  -5.921763e-05 
2.575         -0.000118433  -5.921763e-05 
2.576         -0.000118433  -5.921763e-05 
2.577         -0.000118433  -5.921763e-05 
2.578         -0.0001184331 -5.921763e-05 
2.579         -0.0001184331 -5.921763e-05 
2.58          -0.0001184331 -5.921763e-05 
2.581         -0.0001184331 -5.921763e-05 
2.582         -0.0001184331 -5.921763e-05 
2.583         -0.0001184331 -5.921763e-05 
2.584         -0.0001184331 -5.921763e-05 
2.585         -0.0001184331 -5.921763e-05 
2.586         -0.0001184331 -5.921763e-05 
2.587         -0.0001184331 -5.921763e-05 
2.588         -0.0001184331 -5.921763e-05 
2.589         -0.0001184331 -5.921763e-05 
2.59          -0.0001184331 -5.921763e-05 
2.591         -0.0001184331 -5.921763e-05 
2.592         -0.0001184331 -5.921763e-05 
2.593         -0.0001184331 -5.921763e-05 
2.594         -0.0001184331 -5.921763e-05 
2.595         -0.0001184331 -5.921763e-05 
2.596         -0.0001184331 -5.921763e-05 
2.597         -0.0001184331 -5.921763e-05 
2.598         -0.0001184331 -5.921763e-05 
2.599         -0.0001184331 -5.921763e-05 
2.6           -0.0001184331 -5.921763e-05 
2.601         -0.0001184331 -5.921763e-05 
2.602         -0.0001184331 -5.921763e-05 
2.603         -0.0001184332 -5.921763e-05 
2.604         -0.0001184332 -5.921763e-05 
2.605         -0.0001184332 -5.921763e-05 
2.606         -0.0001184332 -5.921763e-05 
2.607         -0.0001184332 -5.921763e-05 
2.608         -0.0001184332 -5.921763e-05 
2.609         -0.0001184332 -5.921763e-05 
2.61          -0.0001184332 -5.921763e-05 
2.611         -0.0001184332 -5.921763e-05 
2.612         -0.0001184332 -5.921763e-05 
2.613         -0.0001184332 -5.921763e-05 
2.614         -0.0001184332 -5.921763e-05 
2.615         -0.0001184332 -5.921763e-05 
2.616         -0.0001184332 -5.921763e-05 
2.617         -0.0001184332 -5.921763e-05 
2.618         -0.0001184332 -5.921763e-05 
2.619         -0.0001184332 -5.921763e-05 
2.62          -0.0001184332 -5.921763e-05 
2.621         -0.0001184332 -5.921763e-05 
2.622         -0.0001184332 -5.921763e-05 
2.623         -0.0001184332 -5.921763e-05 
2.624         -0.0001184333 -5.921763e-05 
2.625         -0.0001184333 -5.921763e-05 
2.626         -0.0001184333 -5.921763e-05 
2.627         -0.0001184333 -5.921763e-05 
2.628         -0.0001184333 -5.921763e-05 
2.629         -0.0001184333 -5.921763e-05 
2.63          -0.0001184333 -5.921763e-05 
2.631         -0.0001184333 -5.921763e-05 
2.632         -0.0001184333 -5.921763e-05 
2.633         -0.0001184333 -5.921763e-05 
2.634         -0.0001184333 -5.921763e-05 
2.635         -0.0001184333 -5.921763e-05 
2.636         -0.0001184333 -5.921763e-05 
2.637         -0.0001184333 -5.921763e-05 
2.638         -0.0001184333 -5.921763e-05 
2.639         -0.0001184333 -5.921763e-05 
2.64          -0.0001184333 -5.921763e-05 
2.641         -0.0001184333 -5.921763e-05 
2.642         -0.0001184334 -5.921763e-05 
2.643         -0.0001184334 -5.921763e-05 
2.644         -0.0001184334 -5.921763e-05 
2.645         -0.0001184334 -5.921763e-05 
2.646         -0.0001184334 -5.921763e-05 
2.647         -0.0001184334 -5.921763e-05 
2.648         -0.0001184334 -5.921763e-05 
2.649         -0.0001184334 -5.921763e-05 
2.65          -0.0001184334 -5.921763e-05 
2.651         -0.0001184334 -5.921763e-05 
2.652         -0.0001184334 -5.921763e-05 
2.653         -0.0001184334 -5.921763e-05 
2.654         -0.0001184334 -5.921763e-05 
2.655         -0.0001184334 -5.921763e-05 
2.656         -0.0001184334 -5.921763e-05 
2.657         -0.0001184334 -5.921763e-05 
2.658         -0.0001184334 -5.921763e-05 
2.659         -0.0001184335 -5.921763e-05 
2.66          -0.0001184335 -5.921763e-05 
2.661         -0.0001184335 -5.921763e-05 
2.662         -0.0001184335 -5.921763e-05 
2.663         -0.0001184335 -5.921763e-05 
2.664         -0.0001184335 -5.921763e-05 
2.665         -0.0001184335 -5.921763e-05 
2.666         -0.0001184335 -5.921763e-05 
2.667         -0.0001184335 -5.921763e-05 
2.668         -0.0001184335 -5.921763e-05 
2.669         -0.0001184335 -5.921763e-05 
2.67          -0.0001184335 -5.921763e-05 
2.671         -0.0001184335 -5.921763e-05 
2.672         -0.0001184335 -5.921763e-05 
2.673         -0.0001184335 -5.921763e-05 
2.674         -0.0001184335 -5.921763e-05 
2.675         -0.0001184336 -5.921763e-05 
2.676         -0.0001184336 -5.921763e-05 
2.677         -0.0001184336 -5.921763e-05 
2.678         -0.0001184336 -5.921763e-05 
2.679         -0.0001184336 -5.921763e-05 
2.68          -0.0001184336 -5.921763e-05 
2.681         -0.0001184336 -5.921763e-05 
2.682         -0.0001184336 -5.921763e-05 
2.683         -0.0001184336 -5.921763e-05 
2.684         -0.0001184336 -5.921763e-05 
2.685         -0.0001184336 -5.921763e-05 
2.686         -0.0001184336 -5.921763e-05 
2.687         -0.0001184336 -5.921763e-05 
2.688         -0.0001184336 -5.921763e-05 
2.689         -0.0001184336 -5.921763e-05 
2.69          -0.0001184337 -5.921763e-05 
2.691         -0.0001184337 -5.921763e-05 
2.692         -0.0001184337 -5.921763e-05 
2.693         -0.0001184337 -5.921763e-05 
2.694         -0.0001184337 -5.921763e-05 
2.695         -0.0001184337 -5.921763e-05 
2.696         -0.0001184337 -5.921763e-05 
2.697         -0.0001184337 -5.921763e-05 
2.698         -0.0001184337 -5.921763e-05 
2.699         -0.0001184337 -5.921763e-05 
2.7           -0.0001184337 -5.921763e-05 
2.701         -0.0001184337 -5.921763e-05 
2.702         -0.0001184337 -5.921763e-05 
2.703         -0.0001184337 -5.921763e-05 
2.704         -0.0001184338 -5.921763e-05 
2.705         -0.0001184338 -5.921763e-05 
2.706         -0.0001184338 -5.921763e-05 
2.707         -0.0001184338 -5.921763e-05 
2.708         -0.0001184338 -5.921763e-05 
2.709         -0.0001184338 -5.921763e-05 
2.71          -0.0001184338 -5.921763e-05 
2.711         -0.0001184338 -5.921763e-05 
2.712         -0.0001184338 -5.921763e-05 
2.713         -0.0001184338 -5.921763e-05 
2.714         -0.0001184338 -5.921763e-05 
2.715         -0.0001184338 -5.921763e-05 
2.716         -0.0001184338 -5.921763e-05 
2.717         -0.0001184338 -5.921763e-05 
2.718         -0.0001184339 -5.921763e-05 
2.719         -0.0001184339 -5.921763e-05 
2.72          -0.0001184339 -5.921763e-05 
2.721         -0.0001184339 -5.921763e-05 
2.722         -0.0001184339 -5.921763e-05 
2.723         -0.0001184339 -5.921763e-05 
2.724         -0.0001184339 -5.921763e-05 
2.725         -0.0001184339 -5.921763e-05 
2.726         -0.0001184339 -5.921763e-05 
2.727         -0.0001184339 -5.921763e-05 
2.728         -0.0001184339 -5.921763e-05 
2.729         -0.0001184339 -5.921763e-05 
2.73          -0.0001184339 -5.921763e-05 
2.731         -0.0001184339 -5.921763e-05 
2.732         -0.000118434  -5.921763e-05 
2.733         -0.000118434  -5.921763e-05 
2.734         -0.000118434  -5.921763e-05 
2.735         -0.000118434  -5.921763e-05 
2.736         -0.000118434  -5.921763e-05 
2.737         -0.000118434  -5.921763e-05 
2.738         -0.000118434  -5.921763e-05 
2.739         -0.000118434  -5.921763e-05 
2.74          -0.000118434  -5.921763e-05 
2.741         -0.000118434  -5.921763e-05 
2.742         -0.000118434  -5.921763e-05 
2.743         -0.000118434  -5.921763e-05 
2.744         -0.000118434  -5.921763e-05 
2.745         -0.000118434  -5.921763e-05 
2.746         -0.0001184341 -5.921763e-05 
2.747         -0.0001184341 -5.921763e-05 
2.748         -0.0001184341 -5.921763e-05 
2.749         -0.0001184341 -5.921763e-05 
2.75          -0.0001184341 -5.921763e-05 
2.751         -0.0001184341 -5.921763e-05 
2.752         -0.0001184341 -5.921763e-05 
2.753         -0.0001184341 -5.921763e-05 
2.754         -0.0001184341 -5.921763e-05 
2.755         -0.0001184341 -5.921763e-05 
2.756         -0.0001184341 -5.921763e-05 
2.757         -0.0001184341 -5.921763e-05 
2.758         -0.0001184341 -5.921763e-05 
2.759         -0.0001184341 -5.921763e-05 
2.76          -0.0001184342 -5.921763e-05 
2.761         -0.0001184342 -5.921763e-05 
2.762         -0.0001184342 -5.921763e-05 
2.763         -0.0001184342 -5.921763e-05 
2.764         -0.0001184342 -5.921763e-05 
2.765         -0.0001184342 -5.921763e-05 
2.766         -0.0001184342 -5.921763e-05 
2.767         -0.0001184342 -5.921763e-05 
2.768         -0.0001184342 -5.921763e-05 
2.769         -0.0001184342 -5.921763e-05 
2.77          -0.0001184342 -5.921763e-05 
2.771         -0.0001184342 -5.921763e-05 
2.772         -0.0001184342 -5.921763e-05 
2.773         -0.0001184343 -5.921763e-05 
2.774         -0.0001184343 -5.921763e-05 
2.775         -0.0001184343 -5.921763e-05 
2.776         -0.0001184343 -5.921763e-05 
2.777         -0.0001184343 -5.921763e-05 
2.778         -0.0001184343 -5.921763e-05 
2.779         -0.0001184343 -5.921763e-05 
2.78          -0.0001184343 -5.921763e-05 
2.781         -0.0001184343 -5.921763e-05 
2.782         -0.0001184343 -5.921763e-05 
2.783         -0.0001184343 -5.921763e-05 
2.784         -0.0001184343 -5.921763e-05 
2.785         -0.0001184343 -5.921763e-05 
2.786         -0.0001184343 -5.921763e-05 
2.787         -0.0001184344 -5.921763e-05 
2.788         -0.0001184344 -5.921763e-05 
2.789         -0.0001184344 -5.921763e-05 
2.79          -0.0001184344 -5.921763e-05 
2.791         -0.0001184344 -5.921763e-05 
2.792         -0.0001184344 -5.921763e-05 
2.793         -0.0001184344 -5.921763e-05 
2.794         -0.0001184344 -5.921763e-05 
2.795         -0.0001184344 -5.921763e-05 
2.796         -0.0001184344 -5.921763e-05 
2.797         -0.0001184344 -5.921763e-05 
2.798         -0.0001184344 -5.921763e-05 
2.799         -0.0001184344 -5.921763e-05 
2.8           -0.0001184344 -5.921763e-05 
2.801         -0.0001184345 -5.921763e-05 
2.802         -0.0001184345 -5.921763e-05 
2.803         -0.0001184345 -5.921763e-05 
2.804         -0.0001184345 -5.921763e-05 
2.805         -0.0001184345 -5.921763e-05 
2.806         -0.0001184345 -5.921763e-05 
2.807         -0.0001184345 -5.921763e-05 
2.808         -0.0001184345 -5.921763e-05 
2.809         -0.0001184345 -5.921763e-05 
2.81          -0.0001184345 -5.921763e-05 
2.811         -0.0001184345 -5.921763e-05 
2.812         -0.0001184345 -5.921763e-05 
2.813         -0.0001184345 -5.921763e-05 
2.814         -0.0001184345 -5.921763e-05 
2.815         -0.0001184345 -5.921763e-05 
2.816         -0.0001184346 -5.921763e-05 
2.817         -0.0001184346 -5.921763e-05 
2.818         -0.0001184346 -5.921763e-05 
2.819         -0.0001184346 -5.921763e-05 
2.82          -0.0001184346 -5.921763e-05 
2.821         -0.0001184346 -5.921763e-05 
2.822         -0.0001184346 -5.921763e-05 
2.823         -0.0001184346 -5.921763e-05 
2.824         -0.0001184346 -5.921763e-05 
2.825         -0.0001184346 -5.921763e-05 
2.826         -0.0001184346 -5.921763e-05 
2.827         -0.0001184346 -5.921763e-05 
2.828         -0.0001184346 -5.921763e-05 
2.829         -0.0001184346 -5.921763e-05 
2.83          -0.0001184346 -5.921763e-05 
2.831         -0.0001184347 -5.921763e-05 
2.832         -0.0001184347 -5.921763e-05 
2.833         -0.0001184347 -5.921763e-05 
2.834         -0.0001184347 -5.921763e-05 
2.835         -0.0001184347 -5.921763e-05 
2.836         -0.0001184347 -5.921763e-05 
2.837         -0.0001184347 -5.921763e-05 
2.838         -0.0001184347 -5.921763e-05 
2.839         -0.0001184347 -5.921763e-05 
2.84          -0.0001184347 -5.921763e-05 
2.841         -0.0001184347 -5.921763e-05 
2.842         -0.0001184347 -5.921763e-05 
2.843         -0.0001184347 -5.921763e-05 
2.844         -0.0001184347 -5.921763e-05 
2.845         -0.0001184347 -5.921763e-05 
2.846         -0.0001184347 -5.921763e-05 
2.847         -0.0001184348 -5.921763e-05 
2.848         -0.0001184348 -5.921763e-05 
2.849         -0.0001184348 -5.921763e-05 
2.85          -0.0001184348 -5.921763e-05 
2.851         -0.0001184348 -5.921763e-05 
2.852         -0.0001184348 -5.921763e-05 
2.853         -0.0001184348 -5.921763e-05 
2.854         -0.0001184348 -5.921763e-05 
2.855         -0.0001184348 -5.921763e-05 
2.856         -0.0001184348 -5.921763e-05 
2.857         -0.0001184348 -5.921763e-05 
2.858         -0.0001184348 -5.921763e-05 
2.859         -0.0001184348 -5.921763e-05 
2.86          -0.0001184348 -5.921763e-05 
2.861         -0.0001184348 -5.921763e-05 
2.862         -0.0001184348 -5.921763e-05 
2.863         -0.0001184348 -5.921763e-05 
2.864         -0.0001184349 -5.921763e-05 
2.865         -0.0001184349 -5.921763e-05 
2.866         -0.0001184349 -5.921763e-05 
2.867         -0.0001184349 -5.921763e-05 
2.868         -0.0001184349 -5.921763e-05 
2.869         -0.0001184349 -5.921763e-05 
2.87          -0.0001184349 -5.921763e-05 
2.871         -0.0001184349 -5.921763e-05 
2.872         -0.0001184349 -5.921763e-05 
2.873         -0.0001184349 -5.921763e-05 
2.874         -0.0001184349 -5.921763e-05 
2.875         -0.0001184349 -5.921763e-05 
2.876         -0.0001184349 -5.921763e-05 
2.877         -0.0001184349 -5.921763e-05 
2.878         -0.0001184349 -5.921763e-05 
2.879         -0.0001184349 -5.921763e-05 
2.88          -0.0001184349 -5.921763e-05 
2.881         -0.0001184349 -5.921763e-05 
2.882         -0.0001184349 -5.921763e-05 
2.883         -0.000118435  -5.921763e-05 
